,query,time
8081,"imageflow_tool v1/querystring --in in/38.webp --out out/water1903.jpg --command ""w=600&s.alpha=0.6&srotate=180&rotate=270&s.contrast=-0.4""",0.105737
8082,"imageflow_tool v1/querystring --in in/4.jpg --out out/water1904.jpg --command ""flip=xy&format=png&png.quality=70&s.alpha=0.7""",0.569564
8083,"imageflow_tool v1/querystring --in in/20.webp --out out/water1901.jpg --command ""rotate=270&format=webp&webp.quality=100&format=jpeg&format=jpeg&s.saturation=-0.3""",0.051014
8084,"imageflow_tool v1/querystring --in in/42.webp --out out/water1902.jpg --command ""w=600&srotate=90&format=webp&webp.lossless=true&srotate=90""",0.558989
8085,"imageflow_tool v1/querystring --in in/39.webp --out out/water1900.jpg --command ""s.brightness=0.9&f.sharpenwhen=always&f.sharpen=10&s.brightness=-0.0""",0.140903
8086,"imageflow_tool v1/querystring --in in/18.jpeg --out out/water1898.jpg --command ""s.grayscale=true&s.saturation=-0.7&s.grayscale=true""",0.037559
8087,"imageflow_tool v1/querystring --in in/37.webp --out out/water1899.jpg --command ""s.grayscale=true&w=600&format=webp&webp.lossless=true&flip=x""",0.213325
8088,"imageflow_tool v1/querystring --in in/tiles.jpg --out out/water1897.jpg --command ""s.contrast=-0.5&srotate=270&rotate=90&h=800""",0.235576
8089,"imageflow_tool v1/querystring --in in/48.jpg --out out/water1896.jpg --command ""f.sharpenwhen=always&f.sharpen=10&srotate=90&s.brightness=0.3&s.saturation=-1.0""",0.181626
8090,"imageflow_tool v1/querystring --in in/48.jpg --out out/water1894.jpg --command ""format=webp&webp.lossless=true&flip=y&s.contrast=0.1""",0.630529
8091,"imageflow_tool v1/querystring --in in/2.jpg --out out/water1893.jpg --command ""s.grayscale=true&s.grayscale=true&s.grayscale=sepia""",0.260174
8092,"imageflow_tool v1/querystring --in in/13.jpg --out out/water1892.jpg --command ""s.grayscale=sepia&s.brightness=-0.7&w=1000&s.saturation=-0.0&s.brightness=0.7""",0.143863
8093,"imageflow_tool v1/querystring --in in/45.webp --out out/water1891.jpg --command ""format=webp&webp.lossless=true&s.brightness=0.3&flip=y&s.alpha=0.4""",0.752007
8094,"imageflow_tool v1/querystring --in in/44.webp --out out/water1890.jpg --command ""s.brightness=-0.6&format=webp&webp.lossless=true&h=200""",0.132754
8095,"imageflow_tool v1/querystring --in in/9.webp --out out/water1889.jpg --command ""s.grayscale=sepia&s.grayscale=true&s.grayscale=true&s.contrast=-0.0""",0.058649
8096,"imageflow_tool v1/querystring --in in/42.webp --out out/water1888.jpg --command ""w=600&format=jpeg&jpeg.turbo=true&jpeg.quality=30&s.contrast=0.8&format=png""",3.80132
8097,"imageflow_tool v1/querystring --in in/38.webp --out out/water1912.jpg --command ""s.alpha=0.8&s.brightness=0.9&rotate=90&format=jpeg&jpeg.quality=100""",9.143558
8098,"imageflow_tool v1/querystring --in in/4.jpg --out out/water1887.jpg --command ""format=jpeg&jpeg.turbo=true&s.grayscale=true&format=webp&webp.lossless=true""",0.028108
8099,"imageflow_tool v1/querystring --in in/45.webp --out out/water1886.jpg --command ""srotate=90&w=200&rotate=270&h=200""",0.0309
8100,"imageflow_tool v1/querystring --in in/24.jpg --out out/water1885.jpg --command ""format=webp&webp.lossless=true&s.grayscale=sepia&s.saturation=-0.9&rotate=180""",0.225575
8101,"imageflow_tool v1/querystring --in in/34.webp --out out/water2600.jpg --command ""format=jpeg&jpeg.turbo=true&f.sharpenwhen=always&f.sharpen=60&s.alpha=0.1&rotate=180""",146.896154
8102,"imageflow_tool v1/querystring --in in/18.jpeg --out out/water1883.jpg --command ""format=png&png.quality=50&flip=y&s.grayscale=true&s.brightness=0.5&rotate=180""",0.014406
8103,"imageflow_tool v1/querystring --in in/tiles.jpg --out out/water1884.jpg --command ""s.brightness=-0.5&h=600&format=webp&webp.quality=80&format=webp&webp.quality=0&format=jpeg""",0.341011
8104,"imageflow_tool v1/querystring --in in/41.webp --out out/water1881.jpg --command ""s.grayscale=true&s.contrast=-0.2&s.alpha=0.8""",0.126427
8105,"imageflow_tool v1/querystring --in in/15.jpg --out out/water1880.jpg --command ""s.brightness=-0.5&f.sharpenwhen=always&f.sharpen=50&srotate=180""",0.183152
8106,"imageflow_tool v1/querystring --in in/38.webp --out out/water1882.jpg --command ""format=webp&webp.lossless=true&s.grayscale=sepia&s.contrast=0.1""",0.40349
8107,"imageflow_tool v1/querystring --in in/8.jpeg --out out/water1878.jpg --command ""rotate=270&format=jpeg&jpeg.turbo=true&srotate=180&format=png""",0.002115
8108,"imageflow_tool v1/querystring --in in/32.jpg --out out/water1877.jpg --command ""w=400&f.sharpenwhen=always&f.sharpen=0&s.brightness=0.2""",0.091937
8109,"imageflow_tool v1/querystring --in in/6.jpg --out out/water1876.jpg --command ""s.contrast=-0.4&w=600&format=webp&webp.quality=0&s.alpha=0.6""",0.05061
8110,"imageflow_tool v1/querystring --in in/31.jpeg --out out/water1875.jpg --command ""s.grayscale=sepia&rotate=90&format=jpeg""",0.076427
8111,"imageflow_tool v1/querystring --in in/6.jpg --out out/water1873.jpg --command ""rotate=270&s.contrast=0.4&s.contrast=1.0&flip=y&format=jpeg&jpeg.quality=30""",0.199043
8112,"imageflow_tool v1/querystring --in in/26.jpg --out out/water1874.jpg --command ""f.sharpenwhen=always&f.sharpen=0&s.brightness=0.5&flip=y&rotate=180&format=webp&webp.lossless=true""",0.394273
8113,"imageflow_tool v1/querystring --in in/10.jpg --out out/water1872.jpg --command ""s.grayscale=true&s.saturation=-0.5&format=jpeg&jpeg.turbo=true&format=png&s.saturation=0.8""",0.04994
8114,"imageflow_tool v1/querystring --in in/46.webp --out out/water1871.jpg --command ""flip=xy&w=400&s.grayscale=true""",0.044381
8115,"imageflow_tool v1/querystring --in in/38.webp --out out/water1870.jpg --command ""w=600&format=webp&webp.lossless=true&rotate=270&srotate=270""",0.22418
8116,"imageflow_tool v1/querystring --in in/14.jpg --out out/water1869.jpg --command ""h=200&f.sharpenwhen=always&f.sharpen=10&h=600&s.alpha=0.2&srotate=180""",0.453202
8117,"imageflow_tool v1/querystring --in in/5.jpg --out out/water1867.jpg --command ""s.brightness=-0.9&s.brightness=-0.9&w=200&srotate=180""",0.051383
8118,"imageflow_tool v1/querystring --in in/7.webp --out out/water1866.jpg --command ""s.saturation=0.8&srotate=270&flip=x&s.contrast=-0.4&srotate=270""",0.064586
8119,"imageflow_tool v1/querystring --in in/6.jpg --out out/water1865.jpg --command ""rotate=90&flip=y&format=png""",0.120732
8120,"imageflow_tool v1/querystring --in in/4.jpg --out out/water1970.jpg --command ""flip=xy&w=1000&s.alpha=0.4&h=800&s.brightness=-0.2""",26.598002
8121,"imageflow_tool v1/querystring --in in/42.webp --out out/water1933.jpg --command ""s.saturation=-0.0&format=jpeg&jpeg.turbo=true&s.contrast=-0.7""",18.187051
8122,"imageflow_tool v1/querystring --in in/3.webp --out out/water1864.jpg --command ""s.alpha=0.5&s.grayscale=true&f.sharpenwhen=always&f.sharpen=0&rotate=180""",0.044476
8123,"imageflow_tool v1/querystring --in in/33.jpg --out out/water1861.jpg --command ""w=800&f.sharpenwhen=always&f.sharpen=30&srotate=180""",0.181789
8124,"imageflow_tool v1/querystring --in in/33.jpg --out out/water1862.jpg --command ""s.brightness=-0.5&format=webp&webp.lossless=true&s.alpha=0.4""",0.322832
8125,"imageflow_tool v1/querystring --in in/16.webp --out out/water1860.jpg --command ""s.grayscale=sepia&w=600&w=600&flip=x&s.saturation=0.7""",0.051929
8126,"imageflow_tool v1/querystring --in in/36.webp --out out/water1879.jpg --command ""s.grayscale=true&w=400&srotate=90&s.alpha=0.2&format=jpeg&jpeg.turbo=true&jpeg.quality=20""",2.678712
8127,"imageflow_tool v1/querystring --in in/14.jpg --out out/water1858.jpg --command ""s.brightness=0.6&rotate=270&format=webp&webp.quality=100&s.alpha=0.5&s.grayscale=sepia""",0.144206
8128,"imageflow_tool v1/querystring --in in/9.webp --out out/water1859.jpg --command ""f.sharpenwhen=always&f.sharpen=60&format=webp&webp.lossless=true&w=800""",0.31486
8129,"imageflow_tool v1/querystring --in in/39.webp --out out/water1855.jpg --command ""f.sharpenwhen=always&f.sharpen=50&h=600&s.grayscale=sepia&f.sharpenwhen=always&f.sharpen=40""",0.191861
8130,"imageflow_tool v1/querystring --in in/43.jpeg --out out/water1854.jpg --command ""format=jpeg&format=png&format=jpeg&jpeg.turbo=true&jpeg.quality=90&s.brightness=0.2&s.contrast=0.4""",0.003587
8131,"imageflow_tool v1/querystring --in in/8.jpeg --out out/water1853.jpg --command ""s.alpha=0.0&format=jpeg&jpeg.quality=10&s.contrast=0.3&format=webp&webp.lossless=true""",0.444255
8132,"imageflow_tool v1/querystring --in in/17.jpeg --out out/water1852.jpg --command ""rotate=270&flip=x&srotate=270&s.brightness=0.6""",0.04016
8133,"imageflow_tool v1/querystring --in in/29.jpg --out out/water1851.jpg --command ""srotate=180&format=jpeg&jpeg.turbo=true&jpeg.quality=70&format=png&png.quality=70""",0.012435
8134,"imageflow_tool v1/querystring --in in/46.webp --out out/water1850.jpg --command ""format=webp&webp.quality=40&h=800&s.grayscale=true&flip=x&s.contrast=-0.7""",0.104636
8135,"imageflow_tool v1/querystring --in in/31.jpeg --out out/water1857.jpg --command ""f.sharpenwhen=always&f.sharpen=60&s.brightness=0.6&s.alpha=0.4&s.alpha=0.9&srotate=90""",3.951851
8136,"imageflow_tool v1/querystring --in in/29.jpg --out out/water1848.jpg --command ""s.grayscale=sepia&format=png&png.quality=70&format=jpeg&jpeg.turbo=true&format=jpeg&jpeg.turbo=true&s.grayscale=true""",0.551611
8137,"imageflow_tool v1/querystring --in in/11.jpg --out out/water1847.jpg --command ""s.saturation=-0.8&srotate=90&s.alpha=0.3&format=png&png.quality=10""",0.108702
8138,"imageflow_tool v1/querystring --in in/21.jpg --out out/water1895.jpg --command ""rotate=270&s.alpha=0.2&f.sharpenwhen=always&f.sharpen=20""",15.354345
8139,"imageflow_tool v1/querystring --in in/45.webp --out out/water1845.jpg --command ""srotate=90&s.saturation=0.0&w=200&s.saturation=0.9&format=png""",0.058294
8140,"imageflow_tool v1/querystring --in in/34.webp --out out/water2527.jpg --command ""format=jpeg&jpeg.quality=90&srotate=180&s.brightness=0.7&f.sharpenwhen=always&f.sharpen=40""",147.777617
8141,"imageflow_tool v1/querystring --in in/19.webp --out out/water1843.jpg --command ""srotate=180&flip=xy&s.brightness=-0.4&flip=xy""",0.052323
8142,"imageflow_tool v1/querystring --in in/26.jpg --out out/water1844.jpg --command ""s.grayscale=sepia&flip=x&format=png&png.quality=100&format=jpeg&jpeg.turbo=true""",0.656674
8143,"imageflow_tool v1/querystring --in in/23.webp --out out/water1846.jpg --command ""format=jpeg&s.brightness=-0.2&w=400&f.sharpenwhen=always&f.sharpen=10&w=400""",1.342116
8144,"imageflow_tool v1/querystring --in in/32.jpg --out out/water1841.jpg --command ""format=jpeg&jpeg.quality=60&flip=xy&h=800&s.grayscale=sepia""",0.111618
8145,"imageflow_tool v1/querystring --in in/5.jpg --out out/water1840.jpg --command ""format=png&png.quality=100&s.alpha=0.6&s.brightness=0.7&s.contrast=-1.0""",0.144128
8146,"imageflow_tool v1/querystring --in in/15.jpg --out out/water1839.jpg --command ""format=webp&webp.quality=60&format=webp&webp.quality=60&s.grayscale=sepia""",0.095596
8147,"imageflow_tool v1/querystring --in in/tiles.jpg --out out/water3030.jpg --command ""s.contrast=0.5&s.alpha=0.3&s.contrast=0.8&s.saturation=0.6""",297.331278
8148,"imageflow_tool v1/querystring --in in/30.jpg --out out/water1837.jpg --command ""format=png&png.quality=30&s.saturation=-0.3&s.grayscale=true&flip=y""",0.081131
8149,"imageflow_tool v1/querystring --in in/14.jpg --out out/water1836.jpg --command ""s.contrast=0.8&s.grayscale=sepia&format=jpeg&jpeg.turbo=true&format=webp&webp.quality=100&w=800""",0.030294
8150,"imageflow_tool v1/querystring --in in/46.webp --out out/water1838.jpg --command ""rotate=180&format=webp&webp.lossless=true&s.grayscale=true""",0.356464
8151,"imageflow_tool v1/querystring --in in/13.jpg --out out/water1835.jpg --command ""s.saturation=0.4&s.grayscale=sepia&h=1000&rotate=270""",0.162861
8152,"imageflow_tool v1/querystring --in in/29.jpg --out out/water1833.jpg --command ""rotate=180&s.grayscale=true&h=200&s.grayscale=sepia""",0.037624
8153,"imageflow_tool v1/querystring --in in/26.jpg --out out/water1834.jpg --command ""rotate=180&h=400&f.sharpenwhen=always&f.sharpen=30&format=jpeg&s.saturation=-0.2""",0.158054
8154,"imageflow_tool v1/querystring --in in/12.webp --out out/water1831.jpg --command ""rotate=180&srotate=90&s.grayscale=true&format=png&s.contrast=0.6""",0.047136
8155,"imageflow_tool v1/querystring --in in/1.jpeg --out out/water1830.jpg --command ""s.grayscale=sepia&s.grayscale=sepia&s.grayscale=true&s.contrast=-0.6&s.contrast=-0.8""",0.043613
8156,"imageflow_tool v1/querystring --in in/5.jpg --out out/water1829.jpg --command ""s.brightness=0.2&h=600&format=jpeg&jpeg.quality=40&f.sharpenwhen=always&f.sharpen=50""",0.116601
8157,"imageflow_tool v1/querystring --in in/12.webp --out out/water1828.jpg --command ""f.sharpenwhen=always&f.sharpen=90&format=webp&webp.quality=50&w=200""",0.039394
8158,"imageflow_tool v1/querystring --in in/45.webp --out out/water1827.jpg --command ""s.grayscale=true&s.contrast=1.0&s.alpha=0.6&rotate=180&s.alpha=0.2""",0.114028
8159,"imageflow_tool v1/querystring --in in/1.jpeg --out out/water1825.jpg --command ""rotate=180&w=1000&w=1000&s.brightness=0.2&rotate=270""",0.088488
8160,"imageflow_tool v1/querystring --in in/19.webp --out out/water1824.jpg --command ""s.saturation=-0.5&rotate=270&h=800""",0.059669
8161,"imageflow_tool v1/querystring --in in/tiles.jpg --out out/water1826.jpg --command ""f.sharpenwhen=always&f.sharpen=70&s.grayscale=true&w=400&s.alpha=0.7&rotate=180""",0.676782
8162,"imageflow_tool v1/querystring --in in/47.webp --out out/water1823.jpg --command ""format=webp&webp.lossless=true&format=webp&webp.quality=70&s.brightness=-0.7""",0.425686
8163,"imageflow_tool v1/querystring --in in/23.webp --out out/water1822.jpg --command ""h=600&srotate=180&w=800&format=png""",0.135372
8164,"imageflow_tool v1/querystring --in in/48.jpg --out out/water1821.jpg --command ""s.saturation=0.3&format=jpeg&s.grayscale=true&format=png&png.quality=10&s.grayscale=sepia""",0.132065
8165,"imageflow_tool v1/querystring --in in/42.webp --out out/water1820.jpg --command ""s.grayscale=true&flip=x&srotate=180""",0.141635
8166,"imageflow_tool v1/querystring --in in/43.jpeg --out out/water1818.jpg --command ""s.contrast=-0.8&s.grayscale=sepia&flip=x""",0.01186
8167,"imageflow_tool v1/querystring --in in/22.jpg --out out/water1856.jpg --command ""s.saturation=0.6&w=1000&s.alpha=0.2&s.grayscale=true""",8.807219
8168,"imageflow_tool v1/querystring --in in/20.webp --out out/water1817.jpg --command ""rotate=90&s.contrast=-0.6&s.alpha=0.9""",0.058017
8169,"imageflow_tool v1/querystring --in in/41.webp --out out/water1816.jpg --command ""rotate=90&h=200&flip=x&s.grayscale=true&s.brightness=-0.6""",0.021945
8170,"imageflow_tool v1/querystring --in in/11.jpg --out out/water1815.jpg --command ""s.brightness=-0.4&s.brightness=0.9&flip=y""",0.162587
8171,"imageflow_tool v1/querystring --in in/34.webp --out out/water2493.jpg --command ""format=jpeg&jpeg.turbo=true&jpeg.quality=50&s.saturation=0.9&f.sharpenwhen=always&f.sharpen=0&format=png&png.quality=50&s.alpha=0.4""",147.357615
8172,"imageflow_tool v1/querystring --in in/40.webp --out out/water1813.jpg --command ""s.grayscale=true&s.contrast=-0.1&format=png&png.quality=80&s.alpha=0.1&s.grayscale=true""",0.113329
8173,"imageflow_tool v1/querystring --in in/12.webp --out out/water1811.jpg --command ""s.saturation=0.8&w=400&s.brightness=-0.9""",0.043174
8174,"imageflow_tool v1/querystring --in in/43.jpeg --out out/water1810.jpg --command ""s.alpha=0.4&s.brightness=1.0&s.saturation=-0.2&s.contrast=0.2&s.grayscale=sepia""",0.39556
8175,"imageflow_tool v1/querystring --in in/36.webp --out out/water1809.jpg --command ""format=png&f.sharpenwhen=always&f.sharpen=60&s.saturation=-0.1""",0.252273
8176,"imageflow_tool v1/querystring --in in/32.jpg --out out/water1808.jpg --command ""s.grayscale=sepia&s.grayscale=sepia&f.sharpenwhen=always&f.sharpen=70""",0.286676
8177,"imageflow_tool v1/querystring --in in/21.jpg --out out/water1807.jpg --command ""s.saturation=-0.4&srotate=270&s.saturation=-0.5""",0.219626
8178,"imageflow_tool v1/querystring --in in/15.jpg --out out/water1806.jpg --command ""flip=xy&f.sharpenwhen=always&f.sharpen=30&s.brightness=-0.9""",0.111062
8179,"imageflow_tool v1/querystring --in in/24.jpg --out out/water1805.jpg --command ""srotate=270&s.grayscale=true&format=webp&webp.quality=60""",0.037122
8180,"imageflow_tool v1/querystring --in in/16.webp --out out/water1804.jpg --command ""s.saturation=0.4&w=1000&flip=x&s.brightness=-0.0&s.contrast=-0.7""",0.050368
8181,"imageflow_tool v1/querystring --in in/waterhouse.jpg --out out/water1803.jpg --command ""format=jpeg&jpeg.turbo=true&jpeg.quality=10&w=1000&rotate=90""",0.245529
8182,"imageflow_tool v1/querystring --in in/12.webp --out out/water1802.jpg --command ""rotate=180&s.alpha=0.7&flip=y&s.alpha=0.1""",0.061231
8183,"imageflow_tool v1/querystring --in in/33.jpg --out out/water1801.jpg --command ""f.sharpenwhen=always&f.sharpen=0&f.sharpenwhen=always&f.sharpen=30&s.grayscale=sepia&s.contrast=-0.3&format=jpeg&jpeg.turbo=true&jpeg.quality=30""",0.044109
8184,"imageflow_tool v1/querystring --in in/11.jpg --out out/water1812.jpg --command ""s.grayscale=sepia&s.alpha=0.8&s.saturation=0.1&s.grayscale=true&f.sharpenwhen=always&f.sharpen=20""",3.12836
8185,"imageflow_tool v1/querystring --in in/41.webp --out out/water1800.jpg --command ""format=png&s.brightness=-0.1&h=1000&s.saturation=0.1""",0.232474
8186,"imageflow_tool v1/querystring --in in/36.webp --out out/water1799.jpg --command ""s.brightness=-1.0&s.saturation=-1.0&s.contrast=0.7""",0.11483
8187,"imageflow_tool v1/querystring --in in/47.webp --out out/water1798.jpg --command ""s.grayscale=sepia&s.saturation=0.7&rotate=90&s.saturation=-0.8&s.brightness=-0.0""",0.102781
8188,"imageflow_tool v1/querystring --in in/40.webp --out out/water1814.jpg --command ""s.grayscale=true&format=jpeg&jpeg.turbo=true&s.contrast=0.4&h=400&format=png&png.quality=60""",3.920193
8189,"imageflow_tool v1/querystring --in in/22.jpg --out out/water1796.jpg --command ""w=600&format=webp&webp.lossless=true&h=200&format=jpeg&jpeg.turbo=true&flip=x""",0.32485
